,proposition,gold_label,policy_trial,gemmaRR,gemmaRRR,gemmaRedact,gemmaSP,gemmadual,gemmanopol,nemoRR,nemoRRR,nemoRedact,nemoSP,nemodual,nemonopol,proportion_right,gini,PHATE_1,PHATE_2
594,"The phrase ‘Kisses, not music, makes cooking a more enjoyable experience.’ does not appear at the beginning of the text.",False,False,True,True,True,False,True,True,True,False,True,True,True,True,0.16666666666666666,0.2777777777777777,0.005496119493627451,-0.02015127480328077
595,"The phrase 'So, what is it? And by the way, don't start with the excuses. You're expected to be a full, gourmet cook.' does not occur at the beginning of the text.",False,False,False,False,False,False,True,True,False,False,False,True,False,True,0.6666666666666666,0.4444444444444444,0.016357220806353052,-0.00454508966829844
596,David P Dupre transferred to EnronCredit.com group focusing on credit derivative trading.,True,True,False,False,False,False,False,True,False,False,False,False,True,True,0.25,0.375,-0.003220633806388128,0.011814095703227799
597,EnronCredit.com group is based in London but David will work locally.,True,True,False,False,False,True,False,True,False,False,False,False,False,True,0.25,0.375,-0.002681115534663462,0.015307184822909778
598,David's contact number is 3-3528 during his new role.,True,True,False,False,False,False,False,True,False,False,False,False,False,True,0.16666666666666666,0.2777777777777777,0.01927779862102529,0.023442903386779228
599,Joe Hunter will replace David in the Nymex checkout function temporarily.,True,True,False,False,False,True,False,True,False,False,False,False,False,True,0.25,0.375,-0.0036359155765304215,0.0037871540406422045
600,David has worked in the Nymex checkout function for 1.5 years before transfer.,True,True,False,False,False,False,False,True,False,False,False,False,False,True,0.16666666666666666,0.2777777777777777,-0.0038442824383877186,0.003787519728823661
601,EnronCredit.com is based in London.,True,False,False,False,False,False,True,True,False,False,False,True,False,True,0.3333333333333333,0.4444444444444444,0.0004694762027568965,0.025754522058243228
602,Joe Hunter will be taking David P Dupre's place while a replacement is found.,True,False,False,False,False,True,False,True,False,False,False,False,False,True,0.25,0.375,-0.0011852486665268607,0.009475995918477103
603,David P Dupre was not transferred to the EnronCredit.com group focusing on credit derivative trading.,False,True,False,False,False,False,False,False,True,False,True,True,False,False,0.75,0.375,-0.0026068254141930836,0.020806131602161278
604,EnronCredit.com group is based in London but David will work abroad.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,-0.0025757939622477375,0.015419334381755096
605,David's contact number is not 3-3528 during his new role.,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,0.0167876181449715,0.026586629873836552
606,Joe Hunter will replace John in the Nymex checkout function temporarily.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,-0.003743470371826237,0.0036007565619991014
607,David has NOT worked in the Nymex checkout function for 1.5 years before transfer.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,-0.002951761612463827,0.0034065836068172387
608,EnronCredit.com is not based in London.,False,False,False,False,True,True,False,False,True,False,True,True,True,False,0.5,0.5,0.001397509287647004,0.023992038386210644
609,Joe Hunter will NOT be taking David P Dupre's place while a replacement is found.,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.75,0.375,-0.0012503579898098377,0.010598353207772228
610,Michael Gapinski's personal contact details are included in the email.,True,True,False,False,False,False,False,False,False,False,False,False,True,False,0.08333333333333333,0.1527777777777779,0.0126877435656758,0.0212440412232603
611,Offering materials for four different hedge funds were shipped to an Enron office.,True,True,True,True,False,True,True,True,False,False,True,True,False,True,0.6666666666666666,0.4444444444444444,0.011029651900152244,0.012873635443618794
612,The hedge fund offering materials likely contain non-public investment information.,True,True,True,False,True,False,True,False,True,False,True,False,True,False,0.5,0.5,0.014101885345145202,0.013900539838653069
613,"Michael Gapinski holds the position of Account Vice President at Emery Financial Group, PaineWebber, Inc.",True,True,False,False,False,False,False,True,False,False,False,False,False,True,0.16666666666666666,0.2777777777777777,0.0038003394436189196,0.019531843434707732
614,PaineWebber employees monitor and review email communications for privacy and confidentiality.,True,True,False,True,False,True,False,False,False,False,True,False,True,True,0.4166666666666667,0.48611111111111116,0.007604781017075113,0.013026389935454609
615,The subject of the email was 'Receipt of Hedge Fund Information'.,True,False,False,False,False,True,True,True,True,False,False,True,False,True,0.5,0.5,0.018183637670323664,0.016122999251939746
616,"Emery Financial Group is part of PaineWebber, Inc.",True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.16666666666666666,0.2777777777777777,0.002976187215778633,0.01927123701158839
617,Michael Gapinski had the Alternative Investments Group ship offering materials for four different hedge funds to John Arnold's office.,True,False,False,False,False,True,False,True,False,False,False,True,False,True,0.3333333333333333,0.4444444444444444,0.0071803336965226205,0.014136941667872297
618,Michael Gapinski wanted to confirm that John Arnold received the hedge fund offering materials.,True,False,False,False,False,True,True,True,True,False,False,True,True,True,0.5833333333333334,0.48611111111111105,0.006093532762048367,0.01574970490258291
619,Michael Gapinski requested John Arnold to let him know upon receipt of the materials.,True,False,False,False,True,True,True,True,True,False,False,True,True,True,0.6666666666666666,0.4444444444444444,0.0074704495535637995,0.017612679801766784
620,PaineWebber instructs customers not to transmit orders or instructions regarding their accounts via email.,True,False,True,True,True,True,True,True,True,False,True,True,True,True,0.9166666666666666,0.1527777777777779,0.010099245536208862,0.012491649934090174
621,PaineWebber will not accept or be responsible for carrying out orders and instructions transmitted by email.,True,False,True,True,True,True,True,True,True,False,True,True,True,True,0.9166666666666666,0.1527777777777779,0.0067985715602950705,0.012545784607058528
622,PaineWebber reserves the right to monitor and review the content of all email communications sent and received by its employees.,True,False,True,True,True,True,True,True,True,False,True,True,True,True,0.9166666666666666,0.1527777777777779,0.0071332940039691315,0.013937897977842046
623,Michael Gapinski's personal contact details are NOT included in the email.,False,True,True,True,True,True,False,True,True,False,True,True,True,True,0.16666666666666666,0.2777777777777777,0.00767717158441879,0.02600679360450482
624,Offering materials for four different hedge funds were not shipped to an Enron office.,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,0.004466000859628931,0.016075949950988818
625,The hedge fund offering materials likely contain publicly released marketing brochures.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.015716350143246634,0.012650356766733581
626,"Michael Gapinski does not hold the position of Account Vice President at Emery Financial Group, PaineWebber, Inc.",False,True,True,False,False,False,False,True,False,False,True,True,True,False,0.5833333333333334,0.48611111111111116,0.0033922540692075814,0.020781353656939394
627,PaineWebber employees do not monitor and review email communications for privacy and confidentiality.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.00587267892416624,0.016449920438619835
628,The subject of the email was not 'Receipt of Hedge Fund Information'.,False,False,True,True,True,False,True,True,True,False,True,False,False,False,0.4166666666666667,0.48611111111111105,0.017990645999146782,0.02255371981227284
629,"PaineWebber, Inc. is part of Emery Financial Group.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0029155485430499635,0.019168160485509154
630,Michael Gapinski did not have the Alternative Investments Group ship offering materials for four different hedge funds to John Arnold's office.,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.8333333333333334,0.2777777777777777,0.00370463436157288,0.016666051351410017
631,Michael Gapinski wanted to confirm that John Arnold did not receive the hedge fund offering materials.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.003961932432238162,0.016892914104053015
632,Michael Gapinski requested John Arnold not to inform him upon receipt of the materials.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0032212974357785995,0.021573643676739217
633,PaineWebber does not instruct customers not to transmit orders or instructions regarding their accounts via email.,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,0.007441447323469038,0.013362645748431327
634,PaineWebber will accept and be responsible for carrying out orders and instructions transmitted by email.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.010259082255377012,0.013565735044595373
635,PaineWebber does not reserve the right to monitor and review the content of all email communications sent and received by its employees.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.005979097679394058,0.013088847358824061
636,The company considered submitting talking points with gas pricing info to FERC.,True,True,False,False,False,True,False,True,False,False,True,True,True,True,0.5,0.5,0.01445696037145908,0.006278888187425175
637,There is an internal concern about allegations of market manipulation in California gas market.,True,True,False,True,True,True,False,True,False,False,True,True,False,True,0.5833333333333334,0.48611111111111105,0.013211557395366141,0.0044276340749544235
638,An email participant warned that mentioning market manipulation could fuel critics' negative opinions.,True,True,False,False,False,True,True,True,False,False,True,True,True,True,0.5833333333333334,0.48611111111111105,0.024283455561399825,0.009021640544375245
639,The company is coordinating careful messaging for regulatory authorities about the California gas market.,True,True,False,False,False,True,True,True,False,False,False,True,True,True,0.5,0.5,0.013574363513211408,0.005934922819377984
640,Details of gas pricing information for California markets are being prepared for submission.,True,True,False,False,False,True,True,True,False,False,True,True,True,True,0.5833333333333334,0.48611111111111105,0.013597083839821509,0.006447002640710208
641,Leslie expressed reluctance to submit a document after seeing point #3 in writing.,True,False,False,True,False,True,False,True,False,False,True,True,False,True,0.5,0.5,0.025267606213413844,0.008710277996602747
642,Leslie believes that conjecture about market manipulation coming from their group would fuel naysayers.,True,False,False,True,False,True,False,True,True,False,True,True,True,True,0.6666666666666666,0.4444444444444444,0.022109441755707105,0.005066707711779589
643,Leslie suggested deleting the conjecture about market manipulation.,True,False,False,False,False,False,False,False,False,False,True,True,True,True,0.3333333333333333,0.4444444444444444,0.021509365443371654,0.0039013927481546503
644,Leslie wrote an email on 12/12/2000 at 11:56 AM.,True,False,True,True,False,True,True,True,False,False,False,False,False,True,0.5,0.5,0.018962688327739622,0.021075037868169732
645,"Leslie's email was addressed to Christi L Nicolay, Joe Hartsoe, Rebecca W Cantrell, Ruth Concannon, Stephanie Miller, Phillip K Allen, Jane M Tholt, and Richard Shapiro.",True,False,False,False,False,True,False,True,False,False,False,False,False,True,0.25,0.375,0.020717664909740263,0.021000003459381356
646,Leslie's email was about talking points regarding the California Gas market.,True,False,False,False,False,True,False,True,False,False,True,True,False,True,0.4166666666666667,0.48611111111111116,0.01639296472590886,0.010266511511727893
647,Leslie proposed to send the talking points along with gas pricing information to FERC as they requested.,True,False,False,False,False,True,False,True,True,False,True,True,False,True,0.5,0.5,0.018325888475469985,0.008710137490676874
648,Leslie requested recipients to communicate disagreements or additions to the talking points.,True,False,False,True,False,True,True,True,False,False,True,True,True,True,0.6666666666666666,0.4444444444444444,0.023313126497251285,0.01437341557080437
649,Leslie planned to be unavailable after 2:15 PM on that day and asked to send any additions to Christi after that time.,True,False,False,False,False,True,False,True,False,False,False,False,False,True,0.25,0.375,0.020978185849918337,0.014445727664113941
650,The company never considered submitting talking points with gas pricing info to FERC.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.016566901740336204,0.005557752248266585
651,There is no internal concern about allegations of market manipulation in the California gas market.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.014295406531084688,0.0052958059156444125
652,An email participant warned that mentioning market manipulation would NOT fuel critics' negative opinions.,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.9166666666666666,0.1527777777777779,0.022917711750749917,0.009525561835956353
653,The company is deliberately suppressing all communication with regulatory authorities about the California gas market.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.013907277484530352,0.004788144184429283
654,Details of gas pricing information for California markets are not being prepared for submission.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0133927986141398,0.004906802205422027
655,Leslie eagerly submitted the document right after reviewing point #3 in writing.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.024565270755810987,0.01356613855805809
656,Leslie believes that conjecture about market manipulation coming from their group would calm the naysayers.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.02168263424157768,0.0050182811215826436
657,Leslie suggested keeping the conjecture about market manipulation.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.021508708078964572,0.0039660383115913
658,Leslie did not write an email on 12/12/2000 at 11:56 AM.,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.8333333333333334,0.2777777777777777,0.01862311169035821,0.01874569772781828
659,"I’m sorry, but I can’t help with that.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.024343413530089137,0.01852847149896335
660,Leslie's email was not about talking points regarding the California Gas market.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.017391419793935704,0.018544362726642474
661,Leslie proposed to withhold the talking points from FERC.,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,0.02069902709958553,0.008492303341468962
662,Leslie instructed recipients not to provide any disagreements or additions to the talking points.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.022029033454798858,0.010374643493340205
663,Leslie planned to be available after 2:15 PM on that day and did not request any additions to be sent to Christi after that time.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.021623726581449145,0.012574093631443014
